col0,col1,col2,col3,col4
1974 British Grand Prix,auto racing,Niki Lauda,Brands Hatch,United Kingdom
1978 British Grand Prix,auto racing,Niki Lauda,Brands Hatch,United Kingdom
1976 British Grand Prix,auto racing,Niki Lauda,Brands Hatch,United Kingdom
1986 British Grand Prix,auto racing,Nigel Mansell,Brands Hatch,United Kingdom
1972 British Grand Prix,auto racing,Jackie Stewart,Brands Hatch,United Kingdom
1964 British Grand Prix,auto racing,Jim Clark,Brands Hatch,United Kingdom
1966 British Grand Prix,auto racing,Jack Brabham,Brands Hatch,United Kingdom
1970 British Grand Prix,auto racing,Jack Brabham,Brands Hatch,United Kingdom
1975 British Grand Prix,auto racing,Clay Regazzoni,Silverstone Circuit,United Kingdom
1979 British Grand Prix,auto racing,Clay Regazzoni,Silverstone Circuit,United Kingdom
1981 British Grand Prix,auto racing,René Arnoux,Silverstone Circuit,United Kingdom
1996 British Grand Prix,auto racing,Jacques Villeneuve,Silverstone Circuit,United Kingdom
2001 British Grand Prix,auto racing,Mika Häkkinen,Silverstone Circuit,United Kingdom
