col0,col1,col2,col3
Yibin Yangtze River bridge,Yangtze,Nanxi Bridge,Yibin
Bingcaogang Bridge,Jinsha Jiang,Midi bridge,Panzhihua
Tongling Yangtze River Bridge,Yangtze,Second Tongling Yangtze River Bridge,Tongling
3rd Wuhu Yangtze River Bridge,Yangtze,Wuhu Yangtze River Bridge,Wuhu
Jiujiang Yangtze River Expressway Bridge,Yangtze,Jiujiang Yangtze River Bridge,Jiujiang
Yongchuan Yangtze River bridge,Yangtze,Jiangjin Yangtze River Bridge,Jiangjin District
Ehuang Bridge,Yangtze,Edong Yangtze River Bridge,Ezhou
Jingzhou Bridge,Yangtze,Jingzhou Yangtze River road-railway bridge,Jingzhou
Yiling Yangtze River Bridge,Yangtze,Yichang Yangtze River Railway Bridge,Hubei
Wuhan Baishazhou Yangtze River Bridge,Yangtze,Yangsigang Yangtze River Bridge,Wuhan
