col0,col1,col2,col3,col4
Lakeview,Mountain Time Zone,UVU,Utah Valley Express,Utah Transit Authority
Bingham Junction,Mountain Time Zone,Fashion Place West,Red Line,Utah Transit Authority
Ball Park,Mountain Time Zone,900 South,Green Line,Utah Transit Authority
American Fork,Mountain Time Zone,Lehi,FrontRunner,Utah Transit Authority
Ball Park,Mountain Time Zone,900 South,Blue Line,Utah Transit Authority
Den Haag Laan van NOI railway station,Central European Time,Den Haag Centraal railway station,RandstadRail 3,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Den Haag Centraal railway station,Tram line 16 (The Hague),Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Den Haag Centraal railway station,Line E,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Jacob Catsstraat,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Bruijnings Ingenhoeslaan,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Leeghwaterplein,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Voorburg 't Loo,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Den Haag Moerwijk railway station,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Beatrixkwartier,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
