col0,col1,col2,col3,col4
Trypiotis,"Ayios Antonios, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Nempetchane,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Arap Achmet,Iplik-Pazar-Korkout Efenti,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
"Tabakhane, Nicosia",Ayios Andreas,Nicosia Municipality,Parish of Nicosia Municipality,UTC+03:00
Ampnti Tsaous,Geni Tzami,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Ampou Kavouk,Imprachim Pasa,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Imprachim Pasa,Arap Achmet,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Geni Tzami,Agios Kassianos,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Agios Kassianos,Geni Tzami,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Trypiotis,"Tabakhane, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Nempetchane,"Tabakhane, Nicosia",Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
Arap Achmet,Imprachim Pasa,Nicosia Municipality,Parish of Nicosia Municipality,UTC+02:00
"Tabakhane, Nicosia",Nempetchane,Nicosia Municipality,Parish of Nicosia Municipality,UTC+03:00
