col0,col1,col2,col3,col4,col5
Linyi,big city,74,Lanling County,Shandong,People's Republic of China
Datong,big city,1042,Hunyuan County,Shanxi,People's Republic of China
Taiyuan,big city,800,Gujiao,Shanxi,People's Republic of China
Suizhou,big city,71,Sui County,Hubei,People's Republic of China
Xiangyang,big city,71,Xiangcheng District,Hubei,People's Republic of China
Linyi,prefecture-level city,74,Lanling County,Shandong,People's Republic of China
Datong,prefecture-level city,1042,Hunyuan County,Shanxi,People's Republic of China
Taiyuan,prefecture-level city,800,Gujiao,Shanxi,People's Republic of China
Suizhou,prefecture-level city,71,Sui County,Hubei,People's Republic of China
Xiangyang,prefecture-level city,71,Xiangcheng District,Hubei,People's Republic of China
Foshan,city with millions of inhabitants,16,Gaoming District,Guangdong,People's Republic of China
Jingdezhen,city with millions of inhabitants,35,Zhushan District,Jiangxi,People's Republic of China
Jiamusi,city with millions of inhabitants,83,Tangyuan County,Heilongjiang,People's Republic of China
Jinzhou,city with millions of inhabitants,24,Beizhen,Liaoning,People's Republic of China
Zunyi,city with millions of inhabitants,865,Chishui,Guizhou,People's Republic of China
