col0,col1,col2,col3,col4,col5
Antas de Belas,Monte Abraão,National Monument of Portugal,Portugal,anta,Queluz e Belas
Anta da Pedra dos Mouros,Belas,National Monument of Portugal,Portugal,anta,Queluz e Belas
Anta do Monte Abraão,Monte Abraão,National Monument of Portugal,Portugal,anta,Queluz e Belas
Anta da Herdade da Serranheira,Nossa Senhora da Vila,National Monument of Portugal,Portugal,anta,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras"
Anta das Pedras Grandes,Caneças,National Monument of Portugal,Portugal,anta,Ramada e Caneças
Conjunto megalítico do Olival da Pêga,Reguengos de Monsaraz,Site of Public Interest,Portugal,anta,Monsaraz
Anta da Estria,Belas,National Monument of Portugal,Portugal,anta,Queluz e Belas
Anta da Pedra da Orca,Rio Torto,Immovable Cultural Heritage of Public Interest,Portugal,anta,Rio Torto e Lagarinhos
Anta da Arca,Arca,National Monument of Portugal,Portugal,anta,Arca e Varzielas
Antas do Barrocal,Nossa Senhora da Tourega,National Monument of Portugal,Portugal,anta,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe
