col0,col1,col2,col3
Douglas County,Josephine County,Stephen A. Douglas,"National Register of Historic Places listings in Douglas County, Oregon"
Deschutes County,Jefferson County,Deschutes River,"National Register of Historic Places listings in Deschutes County, Oregon"
Curry County,Del Norte County,George Law Curry,"National Register of Historic Places listings in Curry County, Oregon"
Clatsop County,Pacific County,Clatsop people,"National Register of Historic Places listings in Clatsop County, Oregon"
Clackamas County,Yamhill County,Clackamas people,"National Register of Historic Places listings in Clackamas County, Oregon"
Benton County,Lincoln County,Thomas Hart Benton,"National Register of Historic Places listings in Benton County, Oregon"
Baker County,Adams County,Edward Dickinson Baker,"National Register of Historic Places listings in Baker County, Oregon"
Klamath County,Jackson County,Klamath people,"National Register of Historic Places listings in Klamath County, Oregon"
Crook County,Harney County,George Crook,"National Register of Historic Places listings in Crook County, Oregon"
Columbia County,Multnomah County,Columbia River,"National Register of Historic Places listings in Columbia County, Oregon"
Multnomah County,Hood River County,Multnomah people,"National Register of Historic Places listings in Multnomah County, Oregon"
Marion County,Clackamas County,Francis Marion,"National Register of Historic Places listings in Marion County, Oregon"
