col0,col1,col2,col3
Sibyls,High Renaissance,fresco,615
The Oath of Leo III,High Renaissance,fresco,770
The Coronation of Charlemagne,High Renaissance,fresco,670
Joachim's Dream,Proto-Renaissance,fresco,185
Temptations of Christ,Early Renaissance,fresco,555
The Disputation with Simon Magus and the Crucifixion of Peter,High Renaissance,fresco,598
Envy,italian primitives,fresco,55
Saint Augustine,Early Renaissance,fresco,112
Holy Trinity,Italian Renaissance,fresco,317
Ceiling fresco in the staircase of the Würzburg Residence,Rococo,fresco,3050
Resurrection,Proto-Renaissance,fresco,300
Sistine Chapel ceiling,High Renaissance,fresco,1341
