col0,col1,col2,col3
rue de Stockholm,8th arrondissement of Paris,rue de Rome,Stockholm
rue de Copenhague,Paris,rue de Constantinople,Copenhagen
rue de Vienne,Paris,place de l'Europe,Vienna
rue de Hanovre,Paris,rue de Choiseul,Hanover
rue de la Moselle,Paris,avenue Jean-Jaurès,Moselle
rue Galvani,Paris,boulevard Gouvion-Saint-Cyr,Luigi Galvani
11 Listopada Street,Warsaw,Bródnowska Street,November 11
rue de Madrid,Paris,place de l'Europe,Madrid
rue de Stockholm,8th arrondissement of Paris,rue de Vienne,Stockholm
rue de Vienne,Paris,rue de Stockholm,Vienna
rue Pascal,Paris,boulevard Arago,Blaise Pascal
rue Lulli,Paris,rue de Louvois,Jean-Baptiste Lully
