col0,col1,col2,col3,col4
Valea Călugărească,10657,Romania,Coslegi,UTC+02:00
Râfov,5297,Romania,Goga,UTC+02:00
Valea Călugărească,10657,Romania,Vârfurile,UTC+02:00
Iordăcheanu,5150,Romania,Vărbila,UTC+02:00
Valea Călugărească,10657,Romania,Valea Largă,UTC+02:00
Iordăcheanu,5150,Romania,Valea Cucului,UTC+02:00
Provița de Sus,2042,Romania,Valea Bradului,UTC+02:00
Sângeru,5449,Romania,Butuci,UTC+02:00
Râfov,5297,Romania,Buchilași,UTC+02:00
Poiana Câmpina,4746,Romania,Bobolia,UTC+02:00
Valea Călugărească,10657,Romania,Arva,UTC+02:00
Râfov,5297,Romania,Antofiloaia,UTC+02:00
