col0,col1,col2,col3,col4,col5
Wolfram Language entity code,format constraint,Wikidata property for software,Earth,Wolfram Language,MathWorld identifier
reads environment variable,type constraint,Wikidata property for software,Bourne shell,environment variable,sets environment variable
Microsoft Store product ID,type constraint,Wikidata property related to movies,Xbox One S All-Digital Edition,Microsoft Store,App Store app ID (Global)
video system,type constraint,Wikidata property for software,Super Nintendo Entertainment System,computer hardware,operating system
Pro-Linux.de DBApp ID,single value constraint,Wikidata property for software,Firefox,Pro-Linux,Open Hub ID
Microsoft Store product ID,type constraint,Wikidata property for software,Xbox One S All-Digital Edition,Microsoft Store,App Store app ID (Global)
Pro-Linux.de DBApp ID,single value constraint,Wikidata property for an identifier,Firefox,Pro-Linux,Open Hub ID
publisher,type constraint,Wikidata property for items about books,The New York Times,publisher,imprimitur granted by
software engine,type constraint,Wikidata property for software,Wikipedia,software engine,depends on software
publisher,type constraint,Wikidata property to indicate a source,The New York Times,publisher,imprimitur granted by
Google Play Store app ID,item requires statement constraint,Wikidata property for software,VLC media player,Google Play,F-Droid package
Microsoft Store product ID,type constraint,Wikidata property related to television,Xbox One S All-Digital Edition,Microsoft Store,Google Play Store app ID
writable file format,type constraint,Wikidata property for software,GIMP,writable file format,readable file format
Google Play Store app ID,type constraint,Wikidata property related to e-commerce,Amikumu,Google Play,F-Droid package
Launchpad.net project ID,single value constraint,Wikidata property for software,Inkscape,Launchpad,F-Droid package
