col0,col1,col2,col3
Bachern station,MVV fare zone 8,DB Netz,no
Erdmannhausen station,Verkehrs- und Tarifverbund Stuttgart,Deutsche Bahn,no
Neckarhausen bei Neckarsteinach station,Verkehrsverbund Rhein-Neckar,Deutsche Bahn,no
Hamburg-Elbbrücken,Hamburger Verkehrsverbund,Deutsche Bahn,no
Bochum-Riemke station,Verkehrsverbund Rhein-Ruhr,Deutsche Bahn,no
Wiesenau station,Verkehrsverbund Berlin-Brandenburg,Deutsche Bahn,no
Bruchenbrücken station,Rhein-Main-Verkehrsverbund,Deutsche Bahn,no
Maintal West station,Rhein-Main-Verkehrsverbund,Deutsche Bahn,no
Gronsdorf station,MVV fare zone 4,Deutsche Bahn,no
München-Leuchtenbergring station,MVV fare zone 2,Deutsche Bahn,no
