col0,col1,col2,col3,col4
Eutelsat 36B,Eutelsat,Briz-M,2009-11-24,rocket launch
Hot Bird 13B,Eutelsat,Briz-M,2006-08-04,rocket launch
SES7,ProtoStar,Briz-M,2009-05-16,rocket launch
Thor 5,Telenor,Briz-M,2008-02-11,rocket launch
Inmarsat-4 F3,Inmarsat,Briz-M,2008-08-18,rocket launch
Intelsat 22,Intelsat,Briz-M,2012-03-25,rocket launch
Intelsat 23,Intelsat,Briz-M,2012-10-14,rocket launch
Intelsat 16,Intelsat,Briz-M,2010-02-12,rocket launch
AsiaSat 7,AsiaSat,Briz-M,2011-11-25,rocket launch
AsiaSat 5,AsiaSat,Briz-M,2009-08-11,rocket launch
Badr-4,Arab Satellite Communications Organization,Briz-M,2006-11-08,rocket launch
Astra 2E,SES S.A.,Briz-M,2013-09-29,rocket launch
SES-6,SES S.A.,Briz-M,2013-06-03,rocket launch
SES-3,SES S.A.,Briz-M,2011-07-15,rocket launch
