col0,col1,col2,col3
Presbyterian High School,New South Wales,Heritage Act - State Heritage Register,Australia
"Manse, 17 Dollar Road, Tillicoultry",Tillicoultry,category C listed building,United Kingdom
"Sylvania, Manse, Enzie Cross Roads",Rathven,category C listed building,United Kingdom
"Brookfield, Portnahaven",Kilchoman,category C listed building,United Kingdom
Trinity Manse & Gatepiers,Jedburgh,category C listed building,United Kingdom
"Church Of Scotland Manse, Advie","Cromdale, Inverallan and Advie",category C listed building,United Kingdom
"Manse, United Free Church, Barr",Barr,category C listed building,United Kingdom
"Manse, Balmerino Parish Church",Balmerino,category C listed building,United Kingdom
Ayton Manse,Ayton,category C listed building,United Kingdom
"Church Of Scotland Manse, Arisaig",Arisaig and Moidart,category C listed building,United Kingdom
