col0,col1,col2,col3,col4,col5
Knox County,Knox County,Kentucky,Eastern Time Zone,Knox County,"National Register of Historic Places listings in Knox County, Kentucky"
Johnson County,Johnson County,Kentucky,Eastern Time Zone,Johnson County,"National Register of Historic Places listings in Johnson County, Kentucky"
Jackson County,Jackson County,Kentucky,Eastern Time Zone,Jackson County,"National Register of Historic Places listings in Jackson County, Kentucky"
Henry County,Henry County,Kentucky,Eastern Time Zone,Henry County,"National Register of Historic Places listings in Henry County, Kentucky"
Harlan County,Harlan County,Kentucky,Eastern Time Zone,Harlan County,"National Register of Historic Places listings in Harlan County, Kentucky"
Grayson County,Grayson County,Kentucky,Central Time Zone,Grayson County,"National Register of Historic Places listings in Grayson County, Kentucky"
Gallatin County,Gallatin County,Kentucky,Eastern Time Zone,Gallatin County,"National Register of Historic Places listings in Gallatin County, Kentucky"
Floyd County,Floyd County,Kentucky,Eastern Time Zone,Floyd County,"National Register of Historic Places listings in Floyd County, Kentucky"
Hickman County,Hickman County,Kentucky,Central Time Zone,Hickman County,"National Register of Historic Places listings in Hickman County, Kentucky"
Marshall County,Marshall County,Kentucky,Central Time Zone,Marshall County,"National Register of Historic Places listings in Marshall County, Kentucky"
Mason County,Mason County,Kentucky,Eastern Time Zone,Mason County,"National Register of Historic Places listings in Mason County, Kentucky"
Cumberland County,Cumberland County,Kentucky,Central Time Zone,Cumberland County,"National Register of Historic Places listings in Cumberland County, Kentucky"
Boone County,Boone County,Kentucky,Eastern Time Zone,Boone County,"National Register of Historic Places listings in Boone County, Kentucky"
