col0,col1,col2,col3
Lajedo,189.096,1948-12-24,Lajedo
Cametá,3081.36,1635-01-01,Kamiita
Antônio Olinto,469.755,1960-01-01,Antônio Olinto
Almas,4021.111,1958-01-01,"Almas, São Tomé and Príncipe"
Tremembé,192.416,1660-11-26,Tremembé people
"Taquarussu, Mato Grosso do Sul",1041.121,1980-05-12,Taquarussu
Nossa Senhora dos Remédios,358.364,1961-01-01,Nossa Senhora dos Remédios
Pinhão,155.886,1953-01-01,Pinhão
Tremembé,192.416,1660-11-26,Tremembé
Aracruz,1436.02,1556-01-01,Aracruz Celulose
Salto,134.258,1698-01-01,Salto
"Estrela, Rio Grande do Sul",184.6,1876-05-20,Estrela
Baliza,1782.592,1924-01-01,beacon
"Jangada, Mato Grosso",1021.939,1945-01-01,Jangada
