col0,col1,col2,col3,col4
2018 Brasil Open – Doubles,men's doubles,São Paulo,tennis event,2018-01-01
2018 Brasil Open – Singles,men's singles,São Paulo,tennis event,2018-01-01
1908 U.S. National Championships – Women's Singles,women's singles,Philadelphia Cricket Club,tennis event,1908-01-01
1916 U.S. National Championships – Women's Singles,women's singles,Philadelphia Cricket Club,tennis event,1916-01-01
2017 Brasil Open – Doubles,men's doubles,São Paulo,tennis event,2017-01-01
2017 Brasil Open – Singles,men's singles,São Paulo,tennis event,2017-01-01
2017 ATP Finals – Doubles,men's doubles,The O2 Arena,tennis event,2017-01-01
Tennis at the 2016 Summer Olympics – Women's singles,women's singles,Olympic Tennis Center,Olympic sporting event,2016-01-01
2014 São Paulo Challenger de Tênis – Singles,men's singles,São Paulo,tennis event,2014-01-01
2014 São Paulo Challenger de Tênis – Doubles,men's doubles,São Paulo,tennis event,2014-01-01
2016 Brasil Open – Doubles,men's doubles,São Paulo,tennis event,2016-01-01
2016 Brasil Open – Singles,men's singles,São Paulo,tennis event,2016-01-01
