col0,col1,col2,col3,col4
Gulfoss Tunnel,Melhus,701,Norwegian Railway Directorate,1918-01-01
Drøyli Tunnel,Holtålen,1181,Norwegian Railway Directorate,1945-01-01
Jundushan Tunnel,Yanqing District,8460,Daqin Railway Company Limited,1989-01-01
Kall tunnel,Euskirchen,472,DB Netz,1867-01-01
Pforzheim tunnel,Pforzheim,909,DB Netz,2018-01-01
Rosenstein Tunnel,Stuttgart,331,DB Netz,1914-01-01
Hasenbergtunnel,Stuttgart,5500,DB Netz,1985-01-01
Innlofjellet tunnel,Holmestrand,342,Norges Statsbaner,1902-01-01
New Guanjiao Tunnel,Ulan County,32645,"China State Railway Group Co.,Ltd.",2014-01-01
Bruggwald tunnel,Wittenbach,1731,Südostbahn,1910-10-03
Túnel de Provença,Barcelona,5600,Renfe Operadora,2013-01-01
Tunnel Maurice-Lemaire,Sainte-Croix-aux-Mines,6950,Autoroutes Paris-Rhin-Rhône,1937-01-01
Lieråsen Tunnel,Asker,10723,Norwegian National Rail Administration,1973-01-01
Hallandsås Tunnel,Båstad Municipality,8710,Swedish Transport Administration,2015-01-01
