col0,col1,col2,col3,col4
Bravia Chaimite,Portugal,600,armored personnel carrier,Bravia
Fiat 6614,Italy,1160,armored personnel carrier,Fiat S.p.A.
Anoa,Indonesia,236,armored personnel carrier,Pindad
Namer,Israel,215,armored personnel carrier,Technology and Maintenance Corps
Pansarbandvagn 301,Sweden,220,armored personnel carrier,Hägglund & Söner
Type 73 Armored Personnel Carrier,Japan,338,armored personnel carrier,Mitsubishi Heavy Industries
Terrex,Singapore,135,armored personnel carrier,Otokar
Patria AMV,Hämeenlinna,1300,armored personnel carrier,Patria
Fahd,Egypt,1907,armored personnel carrier,Arab Organization for Industrialization
BTR-94,Ukraine,50,armored personnel carrier,Malyshev Factory
