col0,col1,col2,col3
Rommakonselkä,body of water,Oulujoki,Oulu
Bourgeois Lake,body of water,Gouin Reservoir,La Tuque
McSweeney Lake,body of water,Gouin Reservoir,La Tuque
Magnan Lake,body of water,Gouin Reservoir,La Tuque
Lac Archinard,body of water,Caniapiscau Reservoir,"Caniapiscau, Quebec"
Lac Kawasayakamich,body of water,Réservoir La Grande 3,Eeyou Istchee James Bay Regional Government
Du Mâle Lake,body of water,Gouin Reservoir,La Tuque
Little Brochu Lake,body of water,Gouin Reservoir,La Tuque
Déziel Lake,body of water,Gouin Reservoir,La Tuque
Toussaint Lake,body of water,Gouin Reservoir,La Tuque
Lac D'Esperey,body of water,Caniapiscau Reservoir,"Caniapiscau, Quebec"
Lac Chapman,body of water,Gouin Reservoir,La Tuque
