col0,col1,col2,col3
iridium,metal hydroxide,hydrogen,243.24
titanium hydroxide,metal hydroxide,hydrogen,115.959
silver hydroxide,metal hydroxide,hydrogen,123.907837
Thorium hydroxide,metal hydroxide,hydrogen,300.049014
gold trihydroxide,metal hydroxide,hydrogen,247.975
basic lead carbonate,metal hydroxide,hydrogen,775.903
praseodymium trihydroxide,chemical compound,hydrogen,191.915872
nickel carbonate hydroxide,chemical compound,hydrogen,303.797
dysprosium,chemical compound,hydrogen,214.937394
europium,chemical compound,hydrogen,203.929449
iridium,chemical compound,hydrogen,243.24
