col0,col1,col2,col3
Strömsborgs ullspinneri,individual listed building complex,Osby,1837-01-01
Falun Mine Museum,UNESCO World Heritage Site,Falun,0900-01-01
Gerda,listed historical ship in Sweden,Eskilstuna,1865-01-01
Primus,listed historical ship in Sweden,Sundsvall,1875-01-01
Ingo,listed historical ship in Sweden,Gothenburg,1922-01-01
S/S Tärnan av Waxholm,listed historical ship in Sweden,Stockholm,1901-01-01
Motala Express,listed historical ship in Sweden,Stockholm,1895-01-01
SS Mariefred,listed historical ship in Sweden,Stockholm,1903-01-01
SS Drottningholm,listed historical ship in Sweden,Stockholm,1909-01-01
S/S Blidösund,listed historical ship in Sweden,Stockholm,1911-01-01
Råbäck's mechanical stonemasonry,individual listed building complex,Hällekis,1888-01-01
Sydfart,listed historical ship in Sweden,Kalmar,1879-01-01
