col0,col1,col2,col3,col4,col5
October 2016 Sinai attacks,Sinai insurgency,soldier,Egypt,2016-10-14,mortar
2017 Quebec City mosque shooting,Islamophobia,Muslim,Canada,2017-01-29,semi-automatic rifle
2017 Temple Mount shooting,Israeli–Palestinian conflict,Israel Police,Israel,2017-07-14,small arm
Porte de Vincennes siege,January 2015 Île-de-France attacks,Hypercacher,France,2015-01-09,Tokarev
2017 Paris machete attack,terrorism in France,museum,France,2017-02-03,machete
October 2016 Sinai attacks,Sinai insurgency,soldier,Egypt,2016-10-14,assault rifle
2012 Sarcelles grenade attack,terrorism in France,Jewish people,France,2012-09-19,hand grenade
June 2017 Jerusalem attack,Israeli–Palestinian conflict,Israel Border Police,Israel,2017-06-16,rifle
Porte de Vincennes siege,January 2015 Île-de-France attacks,Hypercacher,France,2015-01-09,AK-47
June 2017 Jerusalem attack,Israeli–Palestinian conflict,Israel Border Police,Israel,2017-06-16,knife
