col0,col1,col2,col3
Opava District,Opava,Ostrava-City District,176254
Strakonice District,Strakonice,Plzeň-South District,70738
Klatovy District,Klatovy,Plzeň-South District,86336
Tachov District,Tachov,Plzeň-South District,53587
Chrudim District,Chrudim,Ústí nad Orlicí District,104344
Svitavy District,Svitavy,Ústí nad Orlicí District,104401
Šumperk District,Šumperk,Ústí nad Orlicí District,120711
Pardubice District,Pardubice,Ústí nad Orlicí District,173329
Přerov District,Přerov,Vsetín District,129925
Prostějov District,Prostějov,Kroměříž District,108587
