col0,col1,col2,col3
place d'Estienne-d'Orves,France,1860-01-01,rue de Londres
place Diaghilev,France,1865-01-01,boulevard Haussmann
place Saint-Charles,France,1868-01-01,rue du Théâtre
place Rhin-et-Danube,France,1875-01-01,rue du Général-Brunet
place Saint-Jacques,France,1789-01-01,rue du Faubourg-Saint-Jacques
place Saint-Ferdinand,France,1850-01-01,rue du Débarcadère
place Paul-Delouvrier,France,2007-01-01,rue de l'Argonne
place Paul-Léautaud,France,1987-01-01,rue de Senlis
place Saint-Jean,France,1858-01-01,rue Saint-Jean
place Saint-Georges,France,1824-01-01,rue Saint-Georges
