col0,col1,col2,col3,col4,col5
Miaocheng,People's Republic of China,Huairou District,Jinshan Community,UTC+08:00,Region (Beijing)
Pingfang,People's Republic of China,Chaoyang District,Huangshamudian,UTC+08:00,Region (Beijing)
Changying,People's Republic of China,Chaoyang District,Huiwanhong,UTC+08:00,Region (Beijing)
Cuigezhuang,People's Republic of China,Chaoyang District,Mananli,UTC+08:00,Region (Beijing)
Xiaohongmen,People's Republic of China,Chaoyang District,Longzhaoshu,UTC+08:00,Region (Beijing)
Tanying,People's Republic of China,Miyun District,Tanying,UTC+08:00,Region (Beijing)
Zhoukoudian,People's Republic of China,Fangshan District,Changgouyu,UTC+08:00,Region (Beijing)
Wangping,People's Republic of China,Mentougou District,Shaishufen,UTC+08:00,Region (Beijing)
Sujiatuo,People's Republic of China,Haidian District,Beifen Ruili Community,UTC+08:00,Region (Beijing)
Xibeiwang,People's Republic of China,Haidian District,Tangjialing,UTC+08:00,Region (Beijing)
"Wenquan, Beijing",People's Republic of China,Haidian District,Wenquan,UTC+08:00,Region (Beijing)
Huaxiang,People's Republic of China,Fengtai District,Zaojiacun,UTC+08:00,Region (Beijing)
Zhoukoudian,People's Republic of China,Fangshan District,Zhoukoudian,UTC+08:00,Region (Beijing)
"Liyuan, Beijing",People's Republic of China,"Tongzhou District, Beijing",Xinhualianjiayuan Nanqu,UTC+08:00,Region (Beijing)
