col0,col1,col2,col3,col4,col5
Baoji,big city,570,Jintai District,Shaanxi,People's Republic of China
Lincang,big city,1517,Zhenkang County,Yunnan,People's Republic of China
Baiyin,prefecture-level city,1698,Jingtai County,Gansu,People's Republic of China
Yan'an,prefecture-level city,975,Zhidan County,Shaanxi,People's Republic of China
Baoji,prefecture-level city,570,Jintai District,Shaanxi,People's Republic of China
Lincang,prefecture-level city,1517,Zhenkang County,Yunnan,People's Republic of China
Datong,city with millions of inhabitants,1042,Hunyuan County,Shanxi,People's Republic of China
Taiyuan,city with millions of inhabitants,800,Gujiao,Shanxi,People's Republic of China
Suizhou,city with millions of inhabitants,71,Sui County,Hubei,People's Republic of China
Xiangyang,city with millions of inhabitants,71,Xiangcheng District,Hubei,People's Republic of China
