col0,col1,col2,col3
Dorset,flag of Dorset,United Kingdom,historic county of the United Kingdom
Kent,flag of Kent,United Kingdom,historic county of the United Kingdom
Somerset,flag of Somerset,United Kingdom,historic county of the United Kingdom
Surrey,flag of Surrey,United Kingdom,historic county of the United Kingdom
Essex,flag of Essex,United Kingdom,historic county of the United Kingdom
Devon,flag of Devon,United Kingdom,historic county of the United Kingdom
Cheshire,flag of Cheshire,United Kingdom,historic county of the United Kingdom
Buckinghamshire,flag of Buckinghamshire,United Kingdom,historic county of the United Kingdom
Berkshire,Flag of Berkshire,United Kingdom,historic county of the United Kingdom
Huntingdonshire,flag of Huntingdonshire,United Kingdom,historic county of the United Kingdom
East Lothian,flag of East Lothian,United Kingdom,historic county of the United Kingdom
Monmouthshire,flag of Monmouthshire,United Kingdom,historic county of the United Kingdom
Sutherland,Flag of Sutherland,United Kingdom,historic county of the United Kingdom
Caithness,flag of Caithness,United Kingdom,historic county of the United Kingdom
Caernarfonshire,flag of Caernarfonshire,United Kingdom,historic county of the United Kingdom
