col0,col1,col2,col3
1930 Canadian Badminton Championships,Montreal,1930 Canadian Badminton Championships – Women's singles,1930-01-01
1929 Canadian Badminton Championships,Vancouver,1929 Canadian Badminton Championships – Women's singles,1929-01-01
1928 Canadian Badminton Championships,Toronto,1928 Canadian Badminton Championships – Women's singles,1928-01-01
1927 Canadian Badminton Championships,Montreal,1927 Canadian Badminton Championships – Women's singles,1927-01-01
1926 Canadian Badminton Championships,Ottawa,1926 Canadian Badminton Championships – Women's singles,1926-01-01
1925 Canadian Badminton Championships,Ottawa,1925 Canadian Badminton Championships – Women's singles,1925-01-01
1924 Canadian Badminton Championships,Toronto,1924 Canadian Badminton Championships – Women's singles,1924-01-01
1923 Canadian Badminton Championships,Ottawa,1923 Canadian Badminton Championships – Women's singles,1923-01-01
1922 Canadian Badminton Championships,Montreal,1922 Canadian Badminton Championships – Women's singles,1922-01-01
2012 Canadian Badminton Championships,Calgary,2012 Canadian Badminton Championships – Women's doubles,2012-01-01
2007 Canadian Badminton Championships,Calgary,2007 Canadian Badminton Championships – Women's doubles,2007-01-01
2004 Canadian Badminton Championships,Calgary,2004 Canadian Badminton Championships – Women's doubles,2004-01-01
