col0,col1,col2,col3
Paris–Tours,Template:Paris–Tours,1929 Paris-Tours,France
Brussels Cycling Classic,Template:Brussels Cycling Classic,2007 Paris–Brussels,Belgium
Tour of Flanders,Template:Tour of Flanders,1938 Tour of Flanders,Belgium
Hong Kong Film Awards,Template:Hong Kong Film Awards,Hong Kong Film Award for Best Screenplay,People's Republic of China
Tour of Flanders,Template:Tour of Flanders,1922 Tour of Flanders,Belgium
Academy Awards,Template:Academy Awards,"Academy Award for Best Writing, Original Screenplay",United States of America
Grand Prix de Fourmies,Template:Grand Prix de Fourmies,1994 Grand Prix de Fourmies,France
Clásica de San Sebastián,Template:Clásica de San Sebastián,San Sebastián Classic 2019,Spain
Paris–Tours,Template:Paris–Tours,1932 Paris-Tours,France
Gent–Wevelgem,Template:Gent–Wevelgem,2008 Gent–Wevelgem,Belgium
