col0,col1,col2,col3
"Symphony No. 5 in C Minor, Op. 67: II. Andante con moto",AGSO,Ludwig van Beethoven,audio track
"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",AGSO,Ludwig van Beethoven,audio track
Concerto No. 1 in D Minor for Oboe and Orchestra: III. Allegro,AGSO,Ludwig August Lebrun,audio track
Concerto No. 1 in D Minor for Oboe and Orchestra: II.  Grazioso,AGSO,Ludwig August Lebrun,audio track
Concerto No. 1 in D Minor for Oboe and Orchestra: I. Allegro,AGSO,Ludwig August Lebrun,audio track
Yummy,Def Jam Recordings,Justin Bieber,audio track
Selah,Def Jam Recordings,Kanye West,audio track
Every Hour,Def Jam Recordings,Kanye West,audio track
Get Me,Def Jam Recordings,Justin Bieber,single
Yummy,Def Jam Recordings,Justin Bieber,single
Selah,Def Jam Recordings,Kanye West,song
Every Hour,Def Jam Recordings,Kanye West,song
