col0,col1,col2,col3,col4,col5
Soyuz TM-26,1997-08-05,88.5,17084076,Soyuz-TM,1998-08-19
Soyuz TM-15,1992-07-27,88.5,16321275,Soyuz-TM,1993-08-01
Soyuz TM-17,1993-07-01,92.4,16998322,Soyuz-TM,1994-01-14
Soyuz TM-16,1993-01-24,92.4,15468225,Soyuz-TM,1993-07-22
Soyuz TM-9,1990-02-11,92.2,15470277,Soyuz-TM,1990-08-09
Soyuz TM-21,1995-03-14,88.7,15640866,Soyuz-TM,1995-09-11
Soyuz TM-8,1989-09-05,92.4,14367495,Soyuz-TM,1990-04-19
Soyuz TM-31,2000-10-31,88.6,16148921,Soyuz-TM,2001-05-06
Soyuz TM-28,1998-08-13,88.5,17166679,Soyuz-TM,1999-08-28
Soyuz TM-29,1999-02-20,88.6,16316179,Soyuz-TM,1999-08-28
Soyuz TM-4,1987-12-21,91.5,15461669,Soyuz-TM,1988-06-17
