col0,col1,col2,col3,col4
William B. Umstead State Park,North Carolina state park,United States of America,Wake County,1937-01-01
New River State Park,North Carolina state park,United States of America,North Carolina,1976-01-01
Lake Waccamaw State Park,North Carolina state park,United States of America,North Carolina,1976-01-01
Jockey's Ridge State Park,North Carolina state park,United States of America,North Carolina,1975-01-01
South Mountains State Park,North Carolina state park,United States of America,Burke County,1975-01-01
Singletary Lake State Park,North Carolina state park,United States of America,North Carolina,1939-01-01
Raven Rock State Park,North Carolina state park,United States of America,North Carolina,1969-01-01
Pettigrew State Park,North Carolina state park,United States of America,North Carolina,1939-01-01
Occoneechee Mountain State Natural Area,North Carolina state park,United States of America,North Carolina,1997-01-01
Mount Mitchell State Park,North Carolina state park,United States of America,Yancey County,1915-01-01
