col0,col1,col2,col3,col4
Via romana del Capsacosta,Zona Arqueológica,Sant Pau de Segúries,Cultural Asset of National Interest,Spain
Via romana de Braga a Tui,Roman archaeological site,Arcozelo,National Monument of Portugal,Portugal
"Via de Braga a Guimarães, 2 marcos miliários",milliarium,"Oliveira, São Paio e São Sebastião",National Monument of Portugal,Portugal
Via romana de Braga a Tui,milliarium,Arcozelo,National Monument of Portugal,Portugal
Ponte e Calçada romanas em Aldeia Viçosa,Roman bridge,Aldeia Viçosa,heritage without legal protection,Portugal
"Rua da Calçadinha Romana, São Brás de Alportel",cultural heritage,São Brás de Alportel,Site of Public Interest,Portugal
Ponte e Calçada romanas em Aldeia Viçosa,cultural heritage,Aldeia Viçosa,heritage without legal protection,Portugal
Troço da Via antiga da Pedra da Sé,cultural heritage,Tábua,Immovable Cultural Heritage of Public Interest,Portugal
Troço de Via Romana entre Ranhados e Coimbrões,cultural heritage,Ranhados,Immovable Cultural Heritage of Public Interest,Portugal
Troços de antigas vias do concelho de Viseu,cultural heritage,Ranhados,Immovable Cultural Heritage of Public Interest,Portugal
Troço da Estrada Romana de Almargem,cultural heritage,Lordosa,Immovable Cultural Heritage of Public Interest,Portugal
Troço de Calçada Romana em Paranho de Besteiros,cultural heritage,Caparrosa e Silvares,Immovable Cultural Heritage of Municipal Interest,Portugal
Troço de Calçada Romana de Guardão,cultural heritage,Guardão,Immovable Cultural Heritage of Municipal Interest,Portugal
"Via romana de Braga a Chaves - 13 marcos miliários, série Capela",cultural heritage,Cervos,National Monument of Portugal,Portugal
Via romana de Braga a Tui - 14 marcos miliários,cultural heritage,Rubiães,National Monument of Portugal,Portugal
