col0,col1,col2,col3,col4,col5
"Follega molen, Laag-Keppel",Dorpsstraat LK,Oude IJssel,Laag-Keppel,Rijksmonument,Bronckhorst
"Berenschot, Winterswijk",Wooldseweg,Schlinge,Woold,Rijksmonument,Winterswijk
Molen van Bels,Bergweg,Mosbeek,Mander,Rijksmonument,Tubbergen
Watermill at Singraven,Schiphorstdijk,Dinkel,Denekamp,Rijksmonument,Dinkelland
Bulkemsmolen,Bulkemstraat,Eyserbeek,Bulkemsbroek,Rijksmonument,Simpelveld
Molen van Otten,Molengats,Geul,Wijlre,Rijksmonument,Gulpen-Wittem
De Witte Watermolen,Zijpendaalseweg,Sint-Jansbeek,Sonsbeek Park,Rijksmonument,Arnhem
Borgermolen,Heisterbrug,Geleenbeek,Schinnen,Rijksmonument,Schinnen
Bulkemsmolen,Bulkemstraat,Eyserbeek,Simpelveld,Rijksmonument,Simpelveld
De Stenen Tafel,Het Eiland,Berkel,Borculo,Rijksmonument,Berkelland
