col0,col1,col2,col3
Venom,Eddie,CGI character,antihero
David Banner,David,sprite in a work of fiction,antagonist
Venom,Eddie,film character,antihero
Syndrome,Buddy,film character,antagonist
David Banner,David,film character,antagonist
Syndrome,Buddy,animated character,antagonist
Tighten,Hal,animated character,main antagonist
Venom,Eddie,fictional human,antihero
Syndrome,Buddy,fictional human,antagonist
Elijah Price,Elijah,fictional human,antagonist
David Banner,David,fictional human,antagonist
Tighten,Hal,fictional human,main antagonist
David Banner,David,mutate,antagonist
Venom,Eddie,supervillain,antihero
