col0,col1,col2,col3,col4,col5,col6
Louisa County,1836-01-01,1082,Louisa County,county of Iowa,3.8,Wapello
Iowa County,1843-01-01,1521,Iowa County,county of Iowa,0.2,Marengo
Monroe County,1843-01-01,1124,Monroe County,county of Iowa,0.1,Albia
Marshall County,1846-01-01,1484,Marshall County,county of Iowa,0.1,Marshalltown
Jones County,1837-12-21,1494,Jones County,county of Iowa,0.2,Anamosa
Montgomery County,1851-01-01,1100,Montgomery County,county of Iowa,0.2,Red Oak
Pocahontas County,1851-01-01,1500,Pocahontas County,county of Iowa,0.2,Pocahontas
Union County,1853-01-01,1103,Union County,county of Iowa,0.5,Creston
Keokuk County,1843-02-17,1502,Keokuk County,county of Iowa,0.1,Sigourney
Mahaska County,1843-02-17,1485,Mahaska County,county of Iowa,0.4,Oskaloosa
