col0,col1,col2,col3,col4
PMMR 62,4136,13.4497170122561,red supergiant,-72.0359686361981
[W60] D44,4500,83.8680035229449,red supergiant,-66.9340022106981
WY Gem,3702,92.9843754080835,red supergiant,23.2070609695654
HD 3147,4113,8.9048841752484,red supergiant,67.9259597343015
6 Geminorum,3684,93.0795786907736,red supergiant,22.9085161160517
BC Cygni,3673,305.410617054222,red supergiant,37.5330327177575
Omicron1 Canis Majoris,3900,103.5331380463264,red supergiant,-24.1842129917749
Betelgeuse,3633,88.792938991,red supergiant,7.407063995
HD 3147,4113,8.9048841752484,star,67.9259597343015
6 Geminorum,3684,93.0795786907736,star,22.9085161160517
BC Cygni,3673,305.410617054222,star,37.5330327177575
Omicron1 Canis Majoris,3900,103.5331380463264,star,-24.1842129917749
[W60] A78,4000,84.8848473760567,red supergiant,-69.5806078523236
V* V530 Car,3407,166.1214807553517,red supergiant,-62.962146615839
PMMR 24,4000,12.2159353041697,red supergiant,-73.3777301478191
