col0,col1,col2,col3,col4
Kharkiv,152,Hennadiy Kernes,Kholodnohirskyi District,1446107
Zaporizhzhia,86,Vladimir Buryak,Shevchenkovskiy raion of Zaporizhzhya,741717
Kharkiv,152,Hennadiy Kernes,Frunze District,1446107
Kryvyi Rih,84,Jurij Wilkul,Saksahanskyi District,629695
Zaporizhzhia,86,Vladimir Buryak,Voznesenivskyi raion,741717
Kharkiv,152,Hennadiy Kernes,Moscow District,1446107
Zaporizhzhia,86,Vladimir Buryak,Dniprovskyi raion of Zaporizhzhya,741717
Dnipro,155,Borys Filatov,Novokodatskyi Raion,983836
Zaporizhzhia,86,Vladimir Buryak,Komunarskiy raion of Zaporizhzhia,741717
Kharkiv,152,Hennadiy Kernes,Slobids'kyi District,1446107
Dnipro,155,Borys Filatov,Tsentralnyi District,983836
Kharkiv,152,Hennadiy Kernes,Kiev District,1446107
Luhansk,105,Manolis Piławow,Kamianobridski Raion,417990
