col0,col1,col2,col3,col4
2019 Indian Open,cue sports,Indian Open,147,128
1999 British Open,snooker,British Open,147,128
2016 Championship League,snooker,Championship League,147,27
1993 Asian Open,snooker,Asian Open,144,532
2019 Gibraltar Open,cue sports,Snooker season 2018/2019,142,187
2019 World Grand Prix,cue sports,Snooker season 2018/2019,143,32
2019 Gibraltar Open,cue sports,Gibraltar Open,142,187
2019 World Grand Prix,cue sports,World Grand Prix,143,32
1993 Asian Open,snooker,Snooker season 1992/1993,144,532
2012 Championship League,snooker,Championship League,144,25
