col0,col1,col2,col3
Moval,Meroux-Moval,441,UTC+01:00
Meroux,Meroux-Moval,866,UTC+01:00
Gironville-sous-les-Côtes,Geville,191,UTC+01:00
Brétignolles-le-Moulin,Le Housseau-Brétignolles,60,UTC+01:00
Le Mesnil-Drey,Folligny,225,UTC+01:00
La Beslière,Folligny,158,UTC+01:00
Loxéville,Erneville-aux-Bois,45,UTC+01:00
Domremy-aux-Bois,Erneville-aux-Bois,61,UTC+01:00
Chalandrey,Isigny-le-Buat,300,UTC+01:00
Arrabloy,Gien,447,UTC+01:00
Fargniers,Tergnier,3282,UTC+01:00
Argentolles,Colombey-les-Deux-Églises,39,UTC+01:00
