col0,col1,col2,col3
1981 FA Cup Final,Tottenham Hotspur F.C.,1980 FA Cup Final,1982 FA Cup Final
1967 FA Cup Final,Chelsea F.C.,1966 FA Cup Final,1968 FA Cup Final
1958 FA Cup Final,Manchester United F.C.,1957 FA Cup Final,1959 FA Cup Final
1948 FA Cup Final,Manchester United F.C.,1947 FA Cup Final,1949 FA Cup Final
1939 FA Cup Final,Wolverhampton Wanderers F.C.,1938 FA Cup Final,1946 FA Cup Final
1936 FA Cup Final,Arsenal F.C.,1935 FA Cup Final,1937 FA Cup Final
1932 FA Cup Final,Arsenal F.C.,1931 FA Cup Final,1933 FA Cup Final
1930 FA Cup Final,Arsenal F.C.,1929 FA Cup Final,1931 FA Cup Final
1927 FA Cup Final,Arsenal F.C.,1926 FA Cup Final,1928 FA Cup Final
1923 FA Cup Final,West Ham United F.C.,1922 FA Cup Final,1924 FA Cup Final
1921 FA Cup Final,Tottenham Hotspur F.C.,1920 FA Cup Final,1922 FA Cup Final
1915 FA Cup Final,Chelsea F.C.,1914 FA Cup Final,1920 FA Cup Final
