col0,col1,col2,col3,col4,col5,col6
Tytuvėnai Eldership,eldership of Lithuania,Lithuania,286,Kelmė District Municipality,3073,Tytuvėnai
Tirkšliai Eldership,eldership of Lithuania,Lithuania,119,Mažeikiai District Municipality,3883,Tirkšliai
Tverai Eldership,eldership of Lithuania,Lithuania,142,Rietavas municipality,1305,Tverai
Tauragė Eldership,eldership of Lithuania,Lithuania,127.6,Tauragė District Municipality,4835,Tauragė
Seda Eldership,eldership of Lithuania,Lithuania,170,Mažeikiai District Municipality,2847,Seda
Surviliškis Eldership,eldership of Lithuania,Lithuania,83,Kėdainiai District Municipality,1995,Surviliškis
Stoniškiai Eldership,eldership of Lithuania,Lithuania,134,Pagėgiai municipality,2019,Stoniškiai
Smalininkai Eldership,eldership of Lithuania,Lithuania,22.29,Jurbarkas District Municipality,1286,Smalininkai
Skuodas Eldership,eldership of Lithuania,Lithuania,158,Skuodas District Municipality,3408,Skuodas
Skirsnemunė Eldership,eldership of Lithuania,Lithuania,121.37,Jurbarkas District Municipality,2044,Skirsnemunė
Skaudvilė Eldership,eldership of Lithuania,Lithuania,120,Tauragė District Municipality,3811,Skaudvilė
Skaistgirys Eldership,eldership of Lithuania,Lithuania,136,Joniškis District Municipality,2368,Skaistgirys
Seredžius Eldership,eldership of Lithuania,Lithuania,136.64,Jurbarkas District Municipality,2464,Seredžius
Saugėlaukis Eldership,eldership of Lithuania,Lithuania,70.66,Joniškis District Municipality,1405,Bariūnai
