col0,col1,col2,col3,col4
Fremont County,Fremont County,Wyoming,Washakie County,1884-01-01
Park County,Park County,Wyoming,Washakie County,1911-01-01
Fremont County,Fremont County,Wyoming,Washakie County,1884-01-01
Big Horn County,Big Horn County,Wyoming,Washakie County,1897-01-01
Fremont County,Fremont County,Wyoming,Natrona County,1884-01-01
Carbon County,Carbon County,Wyoming,Natrona County,1868-01-01
Fremont County,Fremont County,Wyoming,Natrona County,1884-01-01
Carbon County,Carbon County,Wyoming,Natrona County,1868-01-01
Fremont County,Fremont County,Wyoming,Natrona County,1884-01-01
Campbell County,Campbell County,Wyoming,Crook County,1911-01-01
