col0,col1,col2,col3,col4
Magritte. La trahison des images,René Magritte,2016-09-21,France,René Magritte
"Fantastic Art, Dada, Surrealism",Dada,1936-12-09,United States of America,Dada
Picasso. Bleu et rose,Picasso's Rose Period,2018-09-18,France,Pablo Picasso
Picasso and Braque: Pioneering Cubism,Pablo Picasso,1989-09-24,United States of America,Pablo Picasso
Magritte. La trahison des images,René Magritte,2016-09-21,France,The Treachery of Images
Le Surréalisme et l'objet,surrealist object,2013-10-30,France,object
Picasso and Braque: Pioneering Cubism,Georges Braque,1989-09-24,United States of America,Pablo Picasso
Simon Hantaï,Simon Hantaï,2013-05-22,France,Simon Hantaï
David Hockney,David Hockney,2017-06-21,France,David Hockney
Jean-Michel Basquiat,Jean-Michel Basquiat,2018-10-03,France,Jean-Michel Basquiat
Georges Braque,Georges Braque,1908-11-09,France,Georges Braque
Picasso and Braque: Pioneering Cubism,Georges Braque,1989-09-24,United States of America,Georges Braque
