col0,col1,col2,col3,col4
Martindale Hall,1880-01-01,Mintaro,mansion,listed on the South Australian Heritage Register
Hässelby Castle,1657-01-01,Hässelby gård,ensemble,individual listed building complex
Casa de Serralves,1944-01-01,Lordelo do Ouro,cultural heritage,National Monument of Portugal
Duff House,1995-01-01,Banff,art museum,category A listed building
Trippenhuis,1662-01-01,Burgwallen Oude Zijde,Neoclassical architecture,Rijksmonument
Duff House,1995-01-01,Banff,museum,category A listed building
Hospitalfield House,1870-01-01,Arbroath,former hospital,category A listed building
Museu Militar do Porto,1977-04-01,Bonfim,military museum,heritage without legal protection
Hospitalfield House,1870-01-01,Arbroath,educational institution,category A listed building
Museu Militar do Porto,1977-04-01,Bonfim,mansion,heritage without legal protection
