col0,col1,col2,col3,col4,col5,col6
Töv Province,Bulgan Province,1931-01-01,Mongolia,province of Mongolia,Mongolia,74042.37
Sükhbaatar Province,Dornod Province,1942-01-01,Mongolia,province of Mongolia,Mongolia,82287.15
Khövsgöl Province,Zavkhan Province,1931-01-01,Mongolia,province of Mongolia,Mongolia,100628.82
Khentii Province,Dornod Province,1930-01-01,Mongolia,province of Mongolia,Mongolia,80325.08
Govisümber Province,Dornogovi Province,1994-01-01,Mongolia,province of Mongolia,Mongolia,5542
Ömnögovi Province,Dornogovi Province,1931-01-01,Mongolia,province of Mongolia,Mongolia,165380.47
Övörkhangai Province,Arkhangai Province,1931-01-01,Mongolia,province of Mongolia,Mongolia,62895.33
Orkhon Province,Bulgan Province,1994-01-01,Mongolia,province of Mongolia,Mongolia,844
Selenge Province,Bulgan Province,1934-01-01,Mongolia,province of Mongolia,Mongolia,41152.63
Dornogovi Province,Ömnögovi Province,1931-01-01,Mongolia,province of Mongolia,Mongolia,109472.3
