col0,col1,col2,col3,col4,col5,col6
Nightingale Island,United Kingdom,Nightingale Islands,UTC±00:00,Tristan da Cunha,1.5,2.5
Onekotan,Russia,North Kurils,UTC+12:00,Severo-Kurilsky District,17,42
Farallon de Pajaros,United States of America,Northern Mariana Islands,UTC+10:00,Northern Islands Municipality,1.6,1.8
Izu Ōshima,Japan,Izu Islands,UTC+09:00,Ōshima,11,13
Miyakejima,Japan,Izu Islands,UTC+09:00,Miyake,8,11
Hawaii,United States of America,Hawaiian Islands,Hawaii–Aleutian Time Zone,Hawaii County,131,150
Kasatochi Island,United States of America,volcanic arc,UTC−10:00,Aleutians West Census Area,2.4,2.9
Pagan,United States of America,Northern Mariana Islands,UTC+10:00,Mariana Islands,6,16.2
Maui,United States of America,Hawaiian Islands,UTC−10:00,Maui County,42,64
Narcondam Island,India,Andaman Islands,UTC+05:30,Andaman and Nicobar Islands,2.4,4.2
Barren Island,India,Andaman Islands,UTC+05:30,Andaman and Nicobar Islands,2.9,3.5
