col0,col1,col2,col3
"Spanjaardstraat 52, Middelburg",house,Netherlands,Middelburg
"Schuitvlotstraat 16, Middelburg",house,Netherlands,Middelburg
"Kromme Weele 10, Middelburg",house,Netherlands,Middelburg
"Langestreek 22, Lemmer",house,Netherlands,Lemsterland
"Breestraat 17, Heusden",house,Netherlands,Heusden
"Botermarkt 17, Heusden",house,Netherlands,Heusden
"Nieuwe Bogerdstraat 43, Zierikzee",building with clock gable,Netherlands,Schouwen-Duiveland
"Meelstraat 56, Zierikzee",building with clock gable,Netherlands,Schouwen-Duiveland
Súd 145,building with clock gable,Netherlands,Súdwest-Fryslân
Algeraburren 3,building with clock gable,Netherlands,Súdwest-Fryslân
"Binnenveer 11, Weesp",building with clock gable,Netherlands,Weesp
"Hoogstraat 23, Wageningen",building with clock gable,Netherlands,Wageningen
"Singel 90, Sneek",building with clock gable,Netherlands,Súdwest-Fryslân
