col0,col1,col2,col3,col4
Angel I to V,Emily Young,United Kingdom,sculpture series,City of London
Queen's Beasts,James Woodford,United Kingdom,sculpture series,London Borough of Richmond upon Thames
Alpha & Omega,Atelier Van Lieshout,Netherlands,sculpture series,Dordrecht
Amazone zu Pferde,Louis Tuaillon,Germany,sculpture series,Berlin
Alpha & Omega,Atelier Van Lieshout,Netherlands,bus stop,Dordrecht
Amazone zu Pferde,Louis Tuaillon,Germany,sculpture,Berlin
Redlands' orange people,Tim Sullivan,United States of America,public art,Redlands
Tuffsen,Egon Møller-Nielsen,Sweden,play sculpture,Kungsholmen
Culurs,Gottfried Honegger,Switzerland,installation,Graubünden
Tuffsen,Egon Møller-Nielsen,Sweden,sculpture series,Kungsholmen
Upright Motive No. 1: Glenkiln Cross,Henry Moore,United States of America,sculpture series,"Washington, D.C."
Thinker on a Rock,Barry Flanagan,United States of America,sculpture series,"Washington, D.C."
