col0,col1,col2,col3,col4,col5
Swimming at the 1996 Summer Olympics,1996-01-01,Swimming at the 1992 Summer Olympics,1996-07-26,762,1996 Summer Olympics
Badminton at the 1996 Summer Olympics,1996-01-01,Badminton at the 1992 Summer Olympics,1996-08-01,200,1996 Summer Olympics
Basketball at the 1956 Summer Olympics,1956-01-01,Basketball at the 1952 Summer Olympics,1956-12-01,169,1956 Summer Olympics
Basketball at the 1948 Summer Olympics,1948-01-01,basketball at the 1936 Summer Olympics,1948-08-13,287,1948 Summer Olympics
Swimming at the 1908 Summer Olympics,1908-01-01,Swimming at the 1904 Summer Olympics,1908-07-25,100,1908 Summer Olympics
Rowing at the 1904 Summer Olympics,1904-01-01,Rowing at the 1900 Summer Olympics,1904-07-30,44,1904 Summer Olympics
speed skating at the 1956 Winter Olympics,1956-01-01,speed skating at the 1952 Winter Olympics,1956-01-31,83,1956 Winter Olympics
Rowing at the 1908 Summer Olympics,1908-01-01,Rowing at the 1904 Summer Olympics,1908-07-31,81,1908 Summer Olympics
Rowing at the 1906 Intercalated Games,1906-01-01,Rowing at the 1904 Summer Olympics,1906-04-24,167,1906 Intercalated Games
snowboarding at the 2014 Winter Olympics,2014-01-01,Snowboarding at the 2010 Winter Olympics,2014-02-22,243,2014 Winter Olympics
Freestyle skiing at the 2014 Winter Olympics,2014-01-01,Freestyle skiing at the 2010 Winter Olympics,2014-02-21,277,2014 Winter Olympics
Bobsleigh at the 2014 Winter Olympics,2014-01-01,Bobsleigh at the 2010 Winter Olympics,2014-02-23,169,2014 Winter Olympics
