col0,col1,col2,col3
Seth Brundle,Jeff Goldblum,The Fly,Seth Brundle
Conner Kent,Lucas Grabeel,Smallville,Conner Kent
Michael Corvin,Scott Speedman,Underworld,Michael Corvin
Superboy,Lucas Grabeel,Titans,Superboy
Shea Ohmsford,Jarred Blakiston,The Shannara Chronicles,Shea Ohmsford
Michael Guerin,Brendan Fehr,Roswell High,Michael Guerin
Max Evans,Jason Behr,Roswell High,Max Evans
Isabel Evans,Katherine Heigl,Roswell High,Isabel Evans
Superboy,Lucas Grabeel,Teen Titans Go!,Superboy
Shea Ohmsford,Jarred Blakiston,Shannara series,Shea Ohmsford
Fox,Laura San Giacomo,Gargoyles,Fox
Michael Guerin,Brendan Fehr,Roswell,Michael Guerin
