col0,col1,col2,col3,col4
HD 97334B,2100,168.1068114519021,28.65,brown dwarf
2MASS J18071593+5015316,2100,271.8164070768532,69.88,brown dwarf
2MUCD 20870,2100,309.0131786621173,67.11,brown dwarf
2MASS J21041491-1037369,1900,316.0623544767432,23.44,brown dwarf
2MASS J18544597+8429470,2000,283.6911540670804,10.23,brown dwarf
Kelu-1,2100,196.4173905025274,68.88,multiple star
Gliese 3517,2564,133.400669837168,9.3,brown dwarf
Kelu-1,2100,196.4173905025274,68.88,brown dwarf
Gliese 3517,2564,133.400669837168,9.3,star
2MASS J16452211-1319516,2100,251.3420499086369,9.31,brown dwarf
2MASS J15525906+2948485,2000,238.2460923593962,18.91,brown dwarf
2MASS J15394189-0520428,1800,234.9246823633728,40.09,brown dwarf
2MASS 1507-1627,1900,226.94864864531792,21.27,brown dwarf
2MASSI J1506544+132106,1800,226.72637445210665,11.39,brown dwarf
2MASS J14392836+1929149,2300,219.8682042,11.1,brown dwarf
