col0,col1,col2,col3
"Church of San Ildefonso, Toledo",baroque architecture,Roman Catholic Archdiocese of Toledo,Catholic church
Iglesia de San Isidoro,baroque architecture,Roman Catholic Archdiocese of Oviedo,Catholic church
"Church of Santo Cristo de la Salud, Málaga",baroque architecture,Roman Catholic Diocese of Málaga,Catholic church
Church of the Anunciation,Renaissance architecture,Roman Catholic Archdiocese of Seville,Catholic church
San Isidro Church,baroque architecture,Roman Catholic Archdiocese of Madrid,Catholic church
Cathedral of Saint Virgin Mary,baroque architecture,Roman Catholic Archdiocese of Minsk-Mohilev,Catholic church
Sant'Ignazio Church,baroque architecture,Roman Catholic Diocese of Rome,Catholic church
Church of the Gesù,Renaissance architecture,Roman Catholic Diocese of Rome,Catholic church
Igreja de São Roque,baroque architecture,Patriarchate of Lisbon,cultural heritage
Basilica of Bom Jesus,baroque architecture,Roman Catholic Archdiocese of Goa and Daman,basilica
