col0,col1,col2,col3,col4
1978 US Badminton Championships,US Badminton Championships,1979 US Badminton Championships,1978-01-01,badminton
1977 US Badminton Championships,US Badminton Championships,1978 US Badminton Championships,1977-01-01,badminton
1976 US Badminton Championships,US Badminton Championships,1977 US Badminton Championships,1976-01-01,badminton
1975 US Badminton Championships,US Badminton Championships,1976 US Badminton Championships,1975-01-01,badminton
1974 US Badminton Championships,US Badminton Championships,1975 US Badminton Championships,1974-01-01,badminton
1972 US Badminton Championships,US Badminton Championships,1973 US Open Badminton Championships,1972-01-01,badminton
1970 US Badminton Championships,US Badminton Championships,1971 US Badminton Championships,1970-01-01,badminton
1953 US Badminton Championships,US Badminton Championships,1954 US Open Badminton Championships,1953-01-01,badminton
1952 US Badminton Championships,US Badminton Championships,1953 US Badminton Championships,1952-01-01,badminton
1951 US Badminton Championships,US Badminton Championships,1952 US Badminton Championships,1951-01-01,badminton
1949 US Badminton Championships,US Badminton Championships,1950 US Badminton Championships,1949-01-01,badminton
