col0,col1,col2,col3
View of The Hague,public domain,painting,View of The Hague
Saul's Legs,public domain,painting,Saul's Legs
Study of an Old Woman,public domain,painting,Study of an Old Woman
Portrait Study,public domain,painting,Portrait Study
Study of Sijtje van Bemmel,public domain,painting,Study of Sijtje van Bemmel (1880-1963)
Four Studies of a Dog,public domain,painting,Four Studies of a Dog
Study of a Bull,public domain,painting,Study of a Bull
'Tronie' of an Old Man,public domain,painting,'Tronie' of an Old Man
"By the River of Tuonela, study for the Jusélius Mausoleum frescos",public domain,painting,"By the River of Tuonela, study for the Jusélius Mausoleum frescos"
"Female Nude, Study",public domain,painting,"Female Nude, Study"
Saint James the Younger,public domain,painting,Saint James the Younger
Clothes on the Grass,public domain,painting,Clothes on the Grass
Standing Male Bather; Puget's Atlas,public domain,study,Standing Male Bather; Puget's Atlas
View of The Hague,public domain,study,View of The Hague
