col0,col1,col2,col3
Spock,Khan Noonien Singh,fictional hybrid,telepathy
Mister Miracle,Darkseid,fictional humanoid,healing factor
Amazo,Justice League,fictional humanoid,power mimicry or absorption
Spock,Khan Noonien Singh,fictional humanoid,telepathy
Amazo,Justice League,fictional android,power mimicry or absorption
Spock,Khan Noonien Singh,television character,telepathy
Mister Miracle,Darkseid,animated character,healing factor
Amazo,Justice League,supervillain,power mimicry or absorption
Spock,Khan Noonien Singh,literary character,telepathy
Mister Miracle,Darkseid,comics character,healing factor
