col0,col1,col2,col3,col4
Józefów nad Wisłą,Gmina Józefów nad Wisłą,1687-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Bobowa,Gmina Bobowa,1339-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Ustrzyki Dolne,Gmina Ustrzyki Dolne,1509-01-01,municipality of Poland,Ottův slovník naučný
Zabłudów,Gmina Zabłudów,1553-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Dobre Miasto,Gmina Dobre Miasto,1326-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Iłża,Gmina Iłża,1239-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Zator,Gmina Zator,1101-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
"Józefów, Biłgoraj County",Gmina Józefów,1725-01-01,municipality of Poland,Brockhaus and Efron Encyclopedic Dictionary
Józefów nad Wisłą,Gmina Józefów nad Wisłą,1687-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Bobowa,Gmina Bobowa,1339-01-01,city,Brockhaus and Efron Encyclopedic Dictionary
Ustrzyki Dolne,Gmina Ustrzyki Dolne,1509-01-01,city,Ottův slovník naučný
