col0,col1,col2,col3
"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",15400,UNESCO World Heritage Site,People's Republic of China
Liverpool Maritime Mercantile City,136,UNESCO World Heritage Site,United Kingdom
"Strasbourg: from Grande-île to Neustadt, a European urban scene",183,UNESCO World Heritage Site,France
"Champagne hillsides, houses and cellars",1101.72,UNESCO World Heritage Site,France
Jerónimos Monastery,2.57,UNESCO World Heritage Site,Portugal
Göbekli Tepe,126,UNESCO World Heritage Site,Turkey
Mycenae,0.32,part of World Heritage Site,Greece
Delos,3.536,listed archaeological site in Greece,Greece
Acropolis of Athens,3.04,listed archaeological site in Greece,Greece
Rhodes,19.481,UNESCO World Heritage Site,Greece
Delos,3.536,UNESCO World Heritage Site,Greece
