col0,col1,col2,col3,col4
Nagore,590,Spain,Navarre,concejo de Navarra
Lácar / Lakar,480,Spain,Yerri,concejo de Navarra
Egüés,503,Spain,Navarre,concejo de Navarra
Etxague  / Echagüe,740,Spain,Olóriz / Oloritz (municipality),concejo de Navarra
Baquedano,654,Spain,Améscoa Baja,concejo de Navarra
Astráin,526,Spain,Cizur,concejo de Navarra
Artica,416,Spain,Berrioplano – Berriobeiti,concejo de Navarra
Arraiza,508,Spain,Zabalza,concejo de Navarra
Ancín,482,Spain,Ancín – Antzin,concejo de Navarra
Aizpún,735,Spain,Navarre,concejo de Navarra
Salinas de Ibargoiti,560,Spain,Ibargoiti,concejo de Navarra
Galar,440,Spain,Merindad of Pamplona,concejo de Navarra
Echarren de Guirguillano,555,Spain,Navarre,concejo de Navarra
Oteiza,451,Spain,Berrioplano – Berriobeiti,human settlement
