col0,col1,col2,col3,col4
Maasbracht–Eindhoven power line,Netherlands,1970-01-01,48.7,high-voltage overhead power line
Geertruidenberg–Krimpen power line,Netherlands,1970-01-01,33.7,high-voltage overhead power line
Boxmeer–Dodewaard power line,Netherlands,1940-01-01,41.7,high-voltage overhead power line
Minami-Iwaki Trunk Line,Japan,1999-01-01,195.4,high-voltage overhead power line
HVDC Qinghai–Tibet,People's Republic of China,2011-01-01,1038,high-voltage overhead power line
Fukushima-Higashi Trunk Line,Japan,1970-01-01,170,high-voltage overhead power line
Shin-Sodegaura power line,Japan,1970-01-01,95.6,high-voltage overhead power line
Maasbracht–Dodewaard power line,Netherlands,1970-01-01,99.6,high-voltage overhead power line
Rommerskirchen–Hoheneck power line,Germany,1957-01-01,341,high-voltage overhead power line
Ronsdorf–Letmathe 220 kV power line,Germany,1920-01-01,33,high-voltage overhead power line
