col0,col1,col2,col3
"Lord, I Hear of Showers of Blessing",English,"version, edition, or translation",Elizabeth Codner
"Lord, I Hear of Showers of Blessing",English,"version, edition, or translation",Elizabeth Codner
"Tell Me the Old, Old Story",English,"version, edition, or translation",Katherine Hankey
"Tell Me the Old, Old Story",English,"version, edition, or translation",Katherine Hankey
"Holy, Holy, Holy, Lord God Almighty",English,"version, edition, or translation",Reginald Heber
"Holy, Holy, Holy, Lord God Almighty",English,"version, edition, or translation",Reginald Heber
"At Thy Feet, Our God and Father",English,"version, edition, or translation",James Drummond Burns
Break Thou the Bread of Life,English,"version, edition, or translation",Mary Artemisia Lathbury
Break Thou the Bread of Life,English,"version, edition, or translation",Mary Artemisia Lathbury
"Saviour, Again to Thy Dear Name",English,"version, edition, or translation",John Ellerton
"Saviour, Again to Thy Dear Name",English,"version, edition, or translation",John Ellerton
"Lord, Dismiss Us with Thy Blessing",English,"version, edition, or translation",John Fawcett
"Lord, Dismiss Us with Thy Blessing",English,"version, edition, or translation",John Fawcett
