col0,col1,col2,col3
Melodifestivalen 2015: 2nd preselection round,Emelie Irewald,Sanna Nielsen,Sweden
Melodifestivalen 2015: 1st preselection round,Dolly Style,Sanna Nielsen,Sweden
Melodifestivalen 2015: 2nd preselection round,Filippa Bark,Sanna Nielsen,Sweden
Melodifestivalen 2015: 1st preselection round,Rickard Söderberg,Sanna Nielsen,Sweden
Melodifestivalen 2015: 2nd preselection round,Peter Settman,Sanna Nielsen,Sweden
Melodifestivalen 2015: 1st preselection round,Elize Ryd,Sanna Nielsen,Sweden
Melodifestivalen 2015: 2nd preselection round,Mariette Hansson,Sanna Nielsen,Sweden
Melodifestivalen 2015: 1st preselection round,Jessica Andersson,Sanna Nielsen,Sweden
Melodifestivalen 2015: 2nd preselection round,Magnus Carlsson,Sanna Nielsen,Sweden
Melodifestivalen 2015: 1st preselection round,Daniel Gildenlöw,Sanna Nielsen,Sweden
