col0,col1,col2,col3,col4,col5,col6
Juma-Jami Mosque,Ottoman architecture,Yevpatoria,Russia,Mimar Sinan,cultural heritage site in Russia,1564-01-01
Osman Shah Mosque,Ottoman architecture,Trikala,Greece,Mimar Sinan,Friday Mosque,1570-01-01
Piyale Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1573-01-01
Sokollu Mehmed Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1577-01-01
Sokollu Mehmed Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1566-01-01
Khusruwiyah Mosque,Ottoman architecture,Aleppo,Syria,Mimar Sinan,Friday Mosque,1547-01-01
Molla Çelebi Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1584-01-01
Mihrimah Sultan Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1548-01-01
Atik Valide Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1586-01-01
Juma-Jami Mosque,Ottoman architecture,Yevpatoria,Russia,Mimar Sinan,Friday Mosque,1564-01-01
Mihrimah Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1562-01-01
Sokollu Mehmet Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1665-01-01
Zal Mahmud Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1590-01-01
Şemsi Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1581-01-01
Sinan Pasha Mosque,Ottoman architecture,Istanbul,Turkey,Mimar Sinan,Friday Mosque,1554-01-01
